id,name
4123,embassy
208518,burial
2406,picnic
201156,debut
33577,environment
158895,shaved head
232990,revelry
2043,lion
222173,social experiment
213987,city ruin
33760,great barrier reef
3473,carnival
186923,oil baron
168678,the flemish cap
169656,heimlich maneuver
162601,wrong turn
14552,ira
2620,evidence
8250,victorian england
3307,surreal
232946,reflexive cinema
215334,marriage counseling
159410,customs house
189428,phallic symbol
964,servant
196401,cross country race
209674,moody
7038,giant bird
5619,tape
209102,irresistible
234297,lahore
157367,chained
14867,knife wound
2598,museum
167830,corvette stingray
225471,sand pit
159306,crane
8168,fishing village
174420,intern
2019,liberation of prisoners
155464,over-the-hill fighter
225547,songs
185952,baseball stadium
5598,tel aviv
165556,barber shop
215590,spanish inquisition
9593,judas
2221,meteorology
206439,card
2800,psychology
11103,pow
188342,sleeping pill
168546,air race
1003,photographer
195199,natal
165290,guttersnipe
7393,life's dream
10625,dying of thirst
172535,dark and stormy night
201927,brutal
14999,devil
10064,new york city twin towers
173103,newspaper article
2219,ice age
6100,tools
6582,moonlight
3515,banker
8642,casanova
4175,brothers grimm
161171,kraken
2642,solar eclipse
6071,middle class
11014,mail order bride
208942,southern sasquatch
9104,partner
166113,marriage problems
190352,premature aging
167541,buddy comedy
3625,silver
6084,political party
10339,drive-in theatre
154999,bald
222891,dsytopia
4966,error
159317,rude
9394,son (musikstil)
228692,power abuse
210856,amazon tribe
3465,sphinx
188356,separation from family
15037,bug
2624,czech
159574,clumsiness
158350,boat trouble
159950,neo nazism
157263,domed city
201269,trendy
9892,game warden
34051,team
8646,ronald reagan
13017,drifter
748,sha-ka-ree
3297,videoband
169814,aviator
169621,vampire sex
172856,music recital
5357,formentera
157135,ealing
158199,aunt nephew relationship
928,hairdresser
174472,child driving a car
15300,father daughter relationship
211291,sex lesson
154986,gonzo
162331,orwellian
5133,body exchange
1552,subway
193460,mother child separation
158727,washington monument
195784,optometrist
7386,gypsy music
3469,utopia
172251,walking cane
227719,alien civilization
46950,dagger
170465,bloodhound
236501,science vs superstition
18142,catfight
227429,crying male
17984,foster family
204169,charter
7272,freedom of the press
236524,runaway bus
170615,jack of spades
11865,sex outdoors
158206,forklift
3068,national socialist party
1567,intensive care
6282,workplace
162275,set up
5965,marxism
180413,aspiring writer
1014,loss of lover
193227,lunatic
3199,clown
172399,thinness
14857,juvenile delinquent
4668,police operation
4426,sadism
33498,transplant
213764,abandoned factory
33885,car
187121,lolita fashion
1937,document
33617,genocide in rwanda
3337,metereologist
178402,modern western
200055,synthetic human
159521,claude monet
5458,men
155794,physical abuse
1407,montmartre
2109,communist
189477,bois de boulogne
10901,coincidence
240,underdog
879,brain tumor
196589,upside down
208584,scholar
201635,power rangers
226226,prom night
161944,responsibility
200433,man dressed as woman
12965,duel
170647,story
6618,snack bar
237592,woman medical student
9717,based on comic
193521,part animation
2829,last judgment
2033,hades
3458,bartender
44447,pie
156634,tv
4542,gold rush
9227,cocktail
1442,winter
5159,tourist
191483,ambrosia
5348,to drop brick
181544,desolation
234747,buried tomb
178869,lassie
208802,boating trip
1849,homicide
227824,bus accident
2203,unexpected happiness
157481,ice cream man  
14559,hillbilly
11475,politically incorrect
160314,basket
14818,model
572,sex
10112,ouija board
9730,crime boss
155647,green card
228163,adopted daughter
192705,four-wheelers
228360,roomate
158951,life imitates art
9824,reunion
169816,researcher
2073,illiteracy
17970,tranksgiving
180235,payroll
156538,carpet bombing
6461,coburg
166250,self expression
214555,children education
663,fortune teller
168750,advertising executive
166512,graveyard
3735,boat accident
44443,eating
5034,attempt to escape
177354,treasury agent
1156,sister sister relationship
181579,auto industry
176502,peyote
6324,bias
225947,amazon jungle
191145,stage mother
2365,crete
214596,cia agent
159419,blueprint
11412,female prisoner
177894,witch hunt
175049,x rayed skeleton
226151,inspired by novel
161655,reference to houdini
3054,capitulation
171459,rowing
13149,pregnancy
171781,military academy
11491,cult figure
207769,grotesque
206691,buddies
195410,fundraiser
2303,mathematician
169908,animal human communication
10303,domestic abuse
187343,belief
160089,underage
155851,book store
14791,spa
154900,noisy neighbor
4733,pizzeria
4005,human experimentation
2307,princeton university
188583,beach movie
172992,ghost child
11121,plot
207560,thunderbirds
168406,tough  girl
7293,girl from the province
6163,arms dealer
4562,rapper
157096,homoeroticism
11727,crime scene
238052,spurned man
8241,mustang
194230,malpratice
4411,sexism
236553,loyal wife
4119,saigon
206441,pro wrestling
182422,landlord tenant relationship
1525,puberty
169046,writ
1901,corner shop
6206,float
2100,new building
1994,wolf
173297,nightclub singer
183637,barrio
156789,freeway
235266,horror novel
187259,sea captain
167799,gonzo journalist
15319,attraction
5684,diabolical ego
6150,faith
11222,prophet
199911,drag kings
11795,lasersight
186946,the saint
2357,cleveland
10882,toupee
6199,dressmaker
6281,partnership
206792,dream like experience
18082,flamethrower
155760,afro
192491,galley slave
33348,mass extinction
208383,oscar wilde
14785,underwater
197618,racketeer
10596,argentina
6255,insanity
9524,navajo
15210,wallet
8650,unwillingly pregnant
3878,eavesdropping
14913,water park
223448,fairies
14811,exploding head
187788,man punches woman
228181,sexual initiation
6351,chief executive officer
170390,burn injury
190628,cabaret dancer
189399,militant
11372,lemonade
1452,loss of child
4566,minidisc
156661,threat
198710,yoda
33725,locker
166816,bare knuckle fighting
3170,cigarette
171570,black and white to color
156345,istanbul turkey
156240,mortal danger
170499,mall santa
156081,tomb
174617,fishing boat
40829,political activist
18021,detroit
10890,treasury department
220648,geofiction
154856,fox hunt
1811,wine cellar
187517,junky cop
158540,south korea
9145,dubai
228164,torture victim
232987,brigands
224540,white supremacist
215305,entrails
14888,burning man
1981,colorado
166856,hangar
11190,sexual attraction
718,confession
188237,teenage romance
6380,shrinking
6385,traffic warden
201680,mystical
4578,altar
11112,search
188054,giant crocodile
5742,balzac
166513,strapped down
192266,personals column
161157,coprophilia
3901,rabbi
189895,depiction of god
211635,silver bullet
2136,television
221805,degradation of lifestyle
216735,ham
2285,telegram
2420,normality
3649,holy water
14668,reading aloud
6095,house
8181,swimming pool
232871,splatter film
155163,turin italy
157768,vaudeville
155843,black bird
164124,mass media
5692,stetson
236316,anarchic comedy
207662,eternal love
188326,construction worker
157488,pet cemetery
2323,group dynamics
174570, nightgown
157459,evil dead
165368,inter cultural
221686,german poetry
41721,physician
2072,chauffeur
187401,pregnancy scare
9790,house arrest
192248,white slavery
3014,immigration law
813,sunrise
208323,speech writer
3387,vacuum
158297,high-tension current
166256,pool cleaner
188351,catastrophe
165870,riverboat
4039,biotechnology
10022,rampage
238477,rats
3207,concentration camp prisoner
6776,yellow diamant
11246,barbed wire
157138,numbers racket
6854,primitive time
8085,stockholm
14569,chameleon
4892,sultan
4307,reggae
392,england
199214,mental
213,upper class
192215,beastmaster
34215,lesbian interest
4075,ear
162339,media manipulation
162875,polaroid camera
198738,savage
5923,sister
158699,nova scotia canada
184984,native american tribe
1487,tennis racket
202666,unfaithful
163561,genetic engineering
161137,toothpick
192767,mountain lion
9898,animal rights
12616,dinosaur
2587,married couple
188154,rites of passage
1950,vororte
156788,swat team
167863,male bonding
178444,peer pressure
6451,santiago
184439,divorced parents
7540,circumcision
180092,nyc
4060,time frame
186712,housing development
1759,night life
185222,fbi profiler
156580,ghost story
779,martial arts
9552,baron
163255,mechanical hand
187791,maid uniform
157938,soviet
7955,taliban
170607,culvert
212725,nymphette
191219,superhero kids
159451,subway station
187969,waif
10601,blaxploitation
159955,cavemen
3524,doping
2309,nobel prize
6898,quarantine
235173,delusional
11104,russian front
4605,maximum credible accident
193206,tap dance
214621,brechtian theatre
169302,illegal drug
208664,beautician
476,self-fulfilling prophecy
9774,prison guard
222769,shoxploitation
164716,reeperbahn
11343,brighton
171826,told in flashback
160359,reference to plato
161143,girl in swimwear
176625,taekwondo
170053,steak on black eye
162350,ocean floor
184302,scheming
34118,retrospective
156766,depression era
191494,numbers
175343,garage sale
26904,lawman 
179428,censorship
157237,compact disc
232186,amplifier
234895,universal translator
3997,power takeover
33358,contraception
170219,auto theft
1471,places and planets
217961,invasive species
191406,thomas edison
15214,buddy
6464,uncle
163726,hitchhiking
4677,patriarch
222745,fake priest
164745,journey shown on map
2398,narration
5600,daughter
160404,valentine's day
2913,diary
190190,rich girl
6112,firearm
162766,religious cult
41022,protestant
167506,burnout
236414,chicago illinois
6151,faithlessness
2314,pentagon
10163,cancer
204975,lost world
196509,youkai
178364,child custody
174243,child empowerment
9156,d-day
3262,surgeon
156849,large knife
208943,fouke monster
33465,parallel world
4934,theory
33675,jackass
207784,rendezvous
14676,series of murders
5457,mythical creature
3799,ship
3570,three kings
220266,fandom
2906,nile
176227,motherhood
1448,distrust
3598,ax
10266,prom
177227,cartoon chicken
34268,rescue from drowning
158750,female agent
3074,insurgence
156827,public restroom
1550,militia
191144,female mercenary
4013,chain saw
217409,english professor
193662,soldier on leave
13121,essex
160035,suicide note
10180,homosexuality
179436,pancho villa
164431,cameo appearance by real life subject
3768,rest
11113,shot in the back
236944,communal shower
209129,textile company
33772,deer hunting
2496,impotence
9921,easter
2299,violent father
33759,fish tank
10503,scuba diving
174539,police inspector
6135,pharmaceutical industry
14760,scientist
225826,expo70
199065,physics professor
167555,star spangled banner
1161,brazil
189126,north africa
2246,confidence
225061,friend
178183,pizza delivery boy
888,screenwriter
41592,monastery
41523,brooklyn new york city
187518,boy toy
155954,queens new york city
213800,tail coat
236336,dance show
161306,world trade center
183126,new job
1242,war against terror
15252,magical object
203165,dredd
230413,mothman
175186,hazardous waste
194705,gauteng
156260,stripping
223149,soccer coach
12364,mass suicide
208992,1960s
203800,persona
157906,outback
11522,police officer killed
163516,defibrillation
170356,outsider
193551,vigilantism
8559,china town
1738,ukraine
4659,municipal park
41372,leg brace
220979,aura
238339,hard-boiled dame
211408,high cost of living
180715,giving birth
209339,mining accident
170202,carrying someone
166625,candlelight vigil
194869,boy band
3975,spotlight
155514,dirt bike
159857,public hanging
156166,mormon
156768,roller coaster
155446,police stakeout
231933,life reprioritizing
175005,spoiled son
3190,menage a trois
209126,caucasus
5720,dallas
208693,unity
3281,zagreb
5987,grandmother granddaughter relationship
155453,gritty
1228,1970s
4126,fascination
209791,back stage
10328,reality show
3243,flying saucer
160528,chinese restaurant
170383,disfigurement
197065,claymation
232898,bad movies
701,cuba
222788,dave robicheaux
195693,convert
17981,foster sister
208052,gangster grip
157688,shock humor
155518,nouvelle vague
3586,tv station
924,italian
9712,possession
185011,hamlet
163331,hieroglyph
11405,throatsinging
171556,social outcast
7832,wettermann
4174,little red riding hood
5750,zeitgeist unknown
15292,hanged man
206737,getting home
193537,stage performance
12400,brainwashing
10539,martian
420,bowling
160274,angry mob
33494,couple
4067,incantation
33619,pardon
11728,burglary
226463,human bomb
13125,sadist
544,sailboat
170344,imagination
883,capri
2966,louvre
159245,scorpion
200223,depth charge
161822,twit
161242,irishman
214996,florida everglades
10880,lee harvey oswald
162756,whaler
155417,shade
178259,crawling hand
10170,premonition
567,alcohol
2348,hustler
238513,half brothers
183435,bloodbath
3093,ghostbuster
196584,water pump
2035,mythology
3180,sailing
210163,dire
637,pop
9798,law school
2709,snake skin jacket
15099,professional hit
18305,oncologist
9253,slapstick
5920,advertising expert
5747,fjord
1486,flirt
194226,masculinity
6305,pollution
4191,defense mechanism
188723,foxhole
3446,forgiveness
236891,beautiful princess
5629,role reversal
185457,badlands
3796,auto
156809,car trouble
1449,underworld
440,missionary
193765,brunswick
188934,bar brawl
3655,special capabilities
170845,photo album
12617,airplane crash
5378,world champion
3154,indian summer 
1568,undercover
10336,animation
6297,japanese mafia
208316,worrying
3481,cryptographic device
